sName,sJobNo,sCard,Date,Time,IN/OUT,ReadID,EventMainCode,EventSubCode,AttendanceStatus,SerialNo
'T00452,73,'NULL,2024-01-23,00:14:59,'IN,1,5, 38,checkIn,408284
'T00452,73,'NULL,2024-01-23,00:15:11,'IN,1,5, 38,checkIn,408288
'NULL,1089,'NULL,2024-01-23,00:15:15,'IN,1,5, 38,checkIn,408290
'T00009,135,'NULL,2024-01-23,00:15:55,'IN,1,5, 38,checkIn,408295
'T00885,145,'NULL,2024-01-23,05:00:06,'IN,1,5, 38,checkIn,408298
'T00183,46,'NULL,2024-01-23,05:49:09,'IN,1,5, 38,checkIn,408301
'T00709,45,'NULL,2024-01-23,05:56:53,'IN,1,5, 38,checkIn,408304
'T01044,1044,'NULL,2024-01-23,05:56:57,'IN,1,5, 38,checkIn,408305
'T01054,278,'NULL,2024-01-23,05:57:02,'IN,1,5, 38,checkIn,408306
'T01056,279,'NULL,2024-01-23,05:57:06,'IN,1,5, 38,checkIn,408307
'T00557,47,'NULL,2024-01-23,05:57:37,'IN,1,5, 38,checkIn,408310
'T00552,99,'NULL,2024-01-23,05:58:02,'IN,1,5, 38,checkIn,408315
'T00386,41,'NULL,2024-01-23,05:58:49,'IN,1,5, 38,checkIn,408319
'T01039,233,'NULL,2024-01-23,06:05:02,'IN,1,5, 38,checkIn,408322
'T00918,155,'NULL,2024-01-23,06:05:09,'IN,1,5, 38,checkIn,408325
'T00501,95,'NULL,2024-01-23,06:06:30,'IN,1,5, 38,checkIn,408328
'T00905,120,'NULL,2024-01-23,06:07:17,'IN,1,5, 38,checkIn,408331
'T0 1015,53,'NULL,2024-01-23,06:09:34,'IN,1,5, 38,checkIn,408334
'T01115,1115,'NULL,2024-01-23,06:13:26,'IN,1,5, 38,checkIn,408337
'T00602,144,'NULL,2024-01-23,06:14:55,'IN,1,5, 38,checkIn,408340
'T01116,1116,'NULL,2024-01-23,06:17:32,'IN,1,5, 38,checkIn,408343
'T01096,1096,'NULL,2024-01-23,06:17:36,'IN,1,5, 38,checkIn,408344
'T00649,110,'NULL,2024-01-23,06:17:57,'IN,1,5, 38,checkIn,408347
'T00390,48,'NULL,2024-01-23,06:18:02,'IN,1,5, 38,checkIn,408350
'T00870,121,'NULL,2024-01-23,06:18:47,'IN,1,5, 38,checkIn,408353
'T00869,141,'NULL,2024-01-23,06:18:55,'IN,1,5, 38,checkIn,408357
'T00881,115,'NULL,2024-01-23,06:18:58,'IN,1,5, 38,checkIn,408358
'T00881,115,'NULL,2024-01-23,06:18:59,'IN,1,5, 38,checkIn,408359
'NULL,240,'NULL,2024-01-23,06:19:03,'IN,1,5, 38,checkIn,408360
'T01019,243,'NULL,2024-01-23,06:19:16,'IN,1,5, 38,checkIn,408363
'T00907,78,'NULL,2024-01-23,06:19:20,'IN,1,5, 38,checkIn,408364
'T00968,968,'NULL,2024-01-23,06:19:59,'IN,1,5, 38,checkIn,408367
'T00864,21,'NULL,2024-01-23,06:22:00,'IN,1,5, 38,checkIn,408370
'T01124,1124,'NULL,2024-01-23,06:22:50,'IN,1,5, 38,checkIn,408373
'T01121,1121,'NULL,2024-01-23,06:24:00,'IN,1,5, 38,checkIn,408376
'T00655,24,'NULL,2024-01-23,06:24:13,'IN,1,5, 38,checkIn,408379
'T00917,74,'NULL,2024-01-23,06:24:54,'IN,1,5, 38,checkIn,408382
'T01126,11226,'NULL,2024-01-23,06:25:58,'IN,1,5, 38,checkIn,408385
'T00641,98,'NULL,2024-01-23,06:26:52,'IN,1,5, 38,checkIn,408388
'T00797,52,'NULL,2024-01-23,06:27:32,'IN,1,5, 38,checkIn,408391
'T00628,65,'NULL,2024-01-23,06:27:42,'IN,1,5, 38,checkIn,408394
'T00478,131,'NULL,2024-01-23,06:28:21,'IN,1,5, 38,checkIn,408397
'T00851,16,'NULL,2024-01-23,06:28:58,'IN,1,5, 38,checkIn,408400
'T00733,31,'NULL,2024-01-23,06:29:04,'IN,1,5, 38,checkIn,408403
'T00912,57,'NULL,2024-01-23,06:29:26,'IN,1,5, 38,checkIn,408408
'T00492,133,'NULL,2024-01-23,06:29:34,'IN,1,5, 38,checkIn,408412
'T01072,292,'NULL,2024-01-23,06:30:01,'IN,1,5, 38,checkIn,408415
'T00532,62,'NULL,2024-01-23,06:30:37,'IN,1,5, 38,checkIn,408418
'T00597,55,'NULL,2024-01-23,06:30:42,'IN,1,5, 38,checkIn,408419
'T00889,61,'NULL,2024-01-23,06:30:45,'IN,1,5, 38,checkIn,408420
'T00266,147,'NULL,2024-01-23,06:30:55,'IN,1,5, 38,checkIn,408423
'T00596,302,'NULL,2024-01-23,06:30:58,'IN,1,5, 38,checkIn,408424
'T01068,280,'NULL,2024-01-23,06:31:04,'IN,1,5, 38,checkIn,408427
'T00468,108,'NULL,2024-01-23,06:31:38,'IN,1,5, 38,checkIn,408430
'T00966,241,'NULL,2024-01-23,06:31:41,'IN,1,5, 38,checkIn,408431
'T00916,94,'NULL,2024-01-23,06:31:45,'IN,1,5, 38,checkIn,408432
'T00976,218,'NULL,2024-01-23,06:31:52,'IN,1,5, 38,checkIn,408435
'T00944,204,'NULL,2024-01-23,06:32:14,'IN,1,5, 38,checkIn,408438
'T00944,204,'NULL,2024-01-23,06:32:16,'IN,1,5, 38,checkIn,408439
'T01032,245,'NULL,2024-01-23,06:32:30,'IN,1,5, 38,checkIn,408442
'T00766,32,'NULL,2024-01-23,06:33:16,'IN,1,5, 38,checkIn,408445
'T00904,239,'NULL,2024-01-23,06:33:20,'IN,1,5, 38,checkIn,408446
'T01020,256,'NULL,2024-01-23,06:33:24,'IN,1,5, 38,checkIn,408447
'T00546,27,'NULL,2024-01-23,06:33:35,'IN,1,5, 38,checkIn,408450
'T00561,125,'NULL,2024-01-23,06:33:44,'IN,1,5, 38,checkIn,408453
'T00559,25,'NULL,2024-01-23,06:33:55,'IN,1,5, 38,checkIn,408456
'T00911,56,'NULL,2024-01-23,06:33:59,'IN,1,5, 38,checkIn,408457
'T00470,97,'NULL,2024-01-23,06:34:02,'IN,1,5, 38,checkIn,408458
'T00822,90,'NULL,2024-01-23,06:34:06,'IN,1,5, 38,checkIn,408459
'T00823,91,'NULL,2024-01-23,06:34:08,'IN,1,5, 38,checkIn,408460
'T00779,112,'NULL,2024-01-23,06:34:14,'IN,1,5, 38,checkIn,408463
'T00930,172,'NULL,2024-01-23,06:34:38,'IN,1,5, 38,checkIn,408466
'T00805,6,'NULL,2024-01-23,06:34:43,'IN,1,5, 38,checkIn,408467
'T00898,30,'NULL,2024-01-23,06:34:53,'IN,1,5, 38,checkIn,408470
'T00630,28,'NULL,2024-01-23,06:34:55,'IN,1,5, 38,checkIn,408471
'NULL,101095,'NULL,2024-01-23,06:35:33,'IN,1,5, 38,checkIn,408477
'T00861,106,'NULL,2024-01-23,06:35:36,'IN,1,5, 38,checkIn,408479
'T00868,76,'NULL,2024-01-23,06:35:39,'IN,1,5, 38,checkIn,408480
'T00455,85,'NULL,2024-01-23,06:35:42,'IN,1,5, 38,checkIn,408481
'T00567,69,'NULL,2024-01-23,06:36:30,'IN,1,5, 38,checkIn,408484
'T00613,8,'NULL,2024-01-23,06:36:35,'IN,1,5, 38,checkIn,408487
'T01076,296,'NULL,2024-01-23,06:36:39,'IN,1,5, 38,checkIn,408488
'T00615,84,'NULL,2024-01-23,06:36:47,'IN,1,5, 38,checkIn,408491
'T00972,197,'NULL,2024-01-23,06:37:11,'IN,1,5, 38,checkIn,408494
'T01099,1099,'NULL,2024-01-23,06:37:44,'IN,1,5, 38,checkIn,408497
'T00172,7,'NULL,2024-01-23,06:38:02,'IN,1,5, 38,checkIn,408503
'T01125,1125,'NULL,2024-01-23,06:38:09,'IN,1,5, 38,checkIn,408506
'T00726,33,'NULL,2024-01-23,06:38:12,'IN,1,5, 38,checkIn,408507
'T00698,161,'NULL,2024-01-23,06:38:30,'IN,1,5, 38,checkIn,408510
'T00653,13,'NULL,2024-01-23,06:38:44,'IN,1,5, 38,checkIn,408514
'T00540,92,'NULL,2024-01-23,06:38:46,'IN,1,5, 38,checkIn,408515
'T00919,158,'NULL,2024-01-23,06:39:04,'IN,1,5, 38,checkIn,408518
'T00785,10,'NULL,2024-01-23,06:39:10,'IN,1,5, 38,checkIn,408521
'T00876,126,'NULL,2024-01-23,06:39:14,'IN,1,5, 38,checkIn,408522
'T01070,274,'NULL,2024-01-23,06:39:20,'IN,1,5, 38,checkIn,408525
'T00784,12,'NULL,2024-01-23,06:39:30,'IN,1,5, 38,checkIn,408528
'T00730,124,'NULL,2024-01-23,06:39:36,'IN,1,5, 38,checkIn,408531
'T01024,250,'NULL,2024-01-23,06:39:39,'IN,1,5, 38,checkIn,408532
'T01018,238,'NULL,2024-01-23,06:39:42,'IN,1,5, 38,checkIn,408533
'T00808,63,'NULL,2024-01-23,06:39:44,'IN,1,5, 38,checkIn,408534
'T00802,159,'NULL,2024-01-23,06:39:48,'IN,1,5, 38,checkIn,408535
'T00054,160,'NULL,2024-01-23,06:40:26,'IN,1,5, 38,checkIn,408538
'T01113,1113,'NULL,2024-01-23,06:40:31,'IN,1,5, 38,checkIn,408541
'T00888,80,'NULL,2024-01-23,06:41:25,'IN,1,5, 38,checkIn,408544
'T00606,86,'NULL,2024-01-23,06:41:40,'IN,1,5, 38,checkIn,408547
'T00832,35,'NULL,2024-01-23,06:42:17,'IN,1,5, 38,checkIn,408550
'T00963,219,'NULL,2024-01-23,06:42:40,'IN,1,5, 38,checkIn,408553
'T00539,34,'NULL,2024-01-23,06:42:49,'IN,1,5, 38,checkIn,408556
'T00931,187,'NULL,2024-01-23,06:43:02,'IN,1,5, 38,checkIn,408559
'T00722,72,'NULL,2024-01-23,06:43:04,'IN,1,5, 38,checkIn,408560
'T00721,67,'NULL,2024-01-23,06:43:09,'IN,1,5, 38,checkIn,408561
'T00721,67,'NULL,2024-01-23,06:43:10,'IN,1,5, 38,checkIn,408562
'T00846,143,'NULL,2024-01-23,06:43:13,'IN,1,5, 38,checkIn,408563
'T00893,113,'NULL,2024-01-23,06:43:36,'IN,1,5, 38,checkIn,408566
'T00674,162,'NULL,2024-01-23,06:44:07,'IN,1,5, 38,checkIn,408569
'T00253,60,'NULL,2024-01-23,06:44:10,'IN,1,5, 38,checkIn,408570
'T00723,17,'NULL,2024-01-23,06:44:32,'IN,1,5, 38,checkIn,408573
'T00534,137,'NULL,2024-01-23,06:44:44,'IN,1,5, 38,checkIn,408576
'T00787,138,'NULL,2024-01-23,06:44:45,'IN,1,5, 38,checkIn,408577
'T01046,266,'NULL,2024-01-23,06:44:54,'IN,1,5, 38,checkIn,408580
'T01112,1112,'NULL,2024-01-23,06:45:29,'IN,1,5, 38,checkIn,408583
'T01025,229,'NULL,2024-01-23,06:45:34,'IN,1,5, 38,checkIn,408586
'T00897,11,'NULL,2024-01-23,06:45:47,'IN,1,5, 38,checkIn,408589
'T00970,225,'NULL,2024-01-23,06:47:21,'IN,1,5, 38,checkIn,408592
'T00075,36,'NULL,2024-01-23,06:48:45,'IN,1,5, 38,checkIn,408597
'T01090,11111,'NULL,2024-01-23,06:49:05,'IN,1,5, 38,checkIn,408600
'T01120,1120,'NULL,2024-01-23,06:49:13,'IN,1,5, 38,checkIn,408603
'T00894,29,'NULL,2024-01-23,06:52:23,'IN,1,5, 38,checkIn,408606
'T00777,38,'NULL,2024-01-23,06:58:45,'IN,1,5, 38,checkIn,408609
'T00895,23,'NULL,2024-01-23,06:58:47,'IN,1,5, 38,checkIn,408610
'T00529,104,'NULL,2024-01-23,06:58:49,'IN,1,5, 38,checkIn,408611
'T00497,44,'NULL,2024-01-23,07:01:14,'IN,1,5, 38,checkIn,408614
'T00486,102,'NULL,2024-01-23,07:07:50,'IN,1,5, 38,checkIn,408617
'T00729,101,'NULL,2024-01-23,07:17:37,'IN,1,5, 38,checkIn,408620
'T01233,1119,'NULL,2024-01-23,07:22:24,'IN,1,5, 38,checkIn,408623
'T00484,50,'NULL,2024-01-23,07:28:32,'IN,1,5, 38,checkIn,408626
'T01135,1135,'NULL,2024-01-23,07:39:32,'IN,1,5, 38,checkIn,408632
' T01057,270,'NULL,2024-01-23,07:53:24,'IN,1,5, 38,checkIn,408636
'T00727,42,'NULL,2024-01-23,07:57:40,'IN,1,5, 38,checkIn,408639
'T01091,11111113,'NULL,2024-01-23,07:58:53,'IN,1,5, 38,checkIn,408642
'T00252,40,'NULL,2024-01-23,07:58:56,'IN,1,5, 38,checkIn,408644
'T01093,1093,'NULL,2024-01-23,08:10:57,'IN,1,5, 38,checkIn,408647
'T00222,129,'NULL,2024-01-23,08:13:32,'IN,1,5, 38,checkIn,408650
'T00147,37,'NULL,2024-01-23,08:18:47,'IN,1,5, 38,checkIn,408653
'T00884,79,'NULL,2024-01-23,08:57:18,'IN,1,5, 38,checkIn,408657
'T00854,14,'NULL,2024-01-23,10:01:42,'IN,1,5, 38,checkIn,408660
'T00854,14,'NULL,2024-01-23,10:01:43,'IN,1,5, 38,checkIn,408661
'T00386,41,'NULL,2024-01-23,14:24:46,'IN,1,5, 38,checkIn,408668
'T00944,204,'NULL,2024-01-23,14:29:11,'IN,1,5, 38,checkIn,408672
'T00888,80,'NULL,2024-01-23,14:29:41,'IN,1,5, 38,checkIn,408675
'T00470,97,'NULL,2024-01-23,14:31:16,'IN,1,5, 38,checkIn,408678
'T00895,23,'NULL,2024-01-23,14:31:20,'IN,1,5, 38,checkIn,408679
'T00674,162,'NULL,2024-01-23,14:31:29,'IN,1,5, 38,checkIn,408682
'T01152,1152,'NULL,2024-01-23,14:57:00,'IN,1,5, 38,checkIn,408687
'T00546,27,'NULL,2024-01-23,14:57:37,'IN,1,5, 38,checkIn,408691
'T01145,1145,'NULL,2024-01-23,14:58:18,'IN,1,5, 38,checkIn,408694
'T01083,291,'NULL,2024-01-23,14:59:51,'IN,1,5, 38,checkIn,408697
'T01040,237,'NULL,2024-01-23,15:00:42,'IN,1,5, 38,checkIn,408700
'T01128,1128,'NULL,2024-01-23,15:03:45,'IN,1,5, 38,checkIn,408703
'T01146,1146,'NULL,2024-01-23,15:03:48,'IN,1,5, 38,checkIn,408704
'T01111,1111,'NULL,2024-01-23,15:10:43,'IN,1,5, 38,checkIn,408707
'T00986,170,'NULL,2024-01-23,15:13:43,'IN,1,5, 38,checkIn,408712
'T01139,1139,'NULL,2024-01-23,15:13:54,'IN,1,5, 38,checkIn,408715
'T01105,1105,'NULL,2024-01-23,15:14:24,'IN,1,5, 38,checkIn,408718
'T01074,294,'NULL,2024-01-23,15:21:25,'IN,1,5, 38,checkIn,408721
'T00487,15,'NULL,2024-01-23,15:22:33,'IN,1,5, 38,checkIn,408724
'T01078,298,'NULL,2024-01-23,15:22:40,'IN,1,5, 38,checkIn,408727
'T01051,267,'NULL,2024-01-23,15:23:34,'IN,1,5, 38,checkIn,408730
'T01047,261,'NULL,2024-01-23,15:25:06,'IN,1,5, 38,checkIn,408736
'T00977,227,'NULL,2024-01-23,15:25:41,'IN,1,5, 38,checkIn,408740
'T01149,1149,'NULL,2024-01-23,15:26:10,'IN,1,5, 38,checkIn,408743
'T01109,1109,'NULL,2024-01-23,15:26:46,'IN,1,5, 38,checkIn,408746
'T01061,283,'NULL,2024-01-23,15:26:51,'IN,1,5, 38,checkIn,408747
'T01148,1148,'NULL,2024-01-23,15:27:27,'IN,1,5, 38,checkIn,408750
'T01130,1130,'NULL,2024-01-23,15:28:38,'IN,1,5, 38,checkIn,408753
'T01156,1156,'NULL,2024-01-23,15:28:48,'IN,1,5, 38,checkIn,408756
'T01154,1154,'NULL,2024-01-23,15:28:52,'IN,1,5, 38,checkIn,408757
'T 01140,1140,'NULL,2024-01-23,15:29:11,'IN,1,5, 38,checkIn,408762
'T01100,1100,'NULL,2024-01-23,15:29:15,'IN,1,5, 38,checkIn,408763
'T01107,1107,'NULL,2024-01-23,15:29:38,'IN,1,5, 38,checkIn,408767
'T01138,1138,'NULL,2024-01-23,15:29:44,'IN,1,5, 38,checkIn,408771
'T 01140,1140,'NULL,2024-01-23,15:30:43,'IN,1,5, 38,checkIn,408774
'T 01140,1140,'NULL,2024-01-23,15:30:44,'IN,1,5, 38,checkIn,408775
'T01080,290,'NULL,2024-01-23,15:31:13,'IN,1,5, 38,checkIn,408778
'T01101,1101,'NULL,2024-01-23,15:31:27,'IN,1,5, 38,checkIn,408781
'T01030,251,'NULL,2024-01-23,15:31:54,'IN,1,5, 38,checkIn,408784
'T00935,193,'NULL,2024-01-23,15:32:57,'IN,1,5, 38,checkIn,408787
'T01129,1129,'NULL,2024-01-23,15:33:00,'IN,1,5, 38,checkIn,408788
'T01157,1157,'NULL,2024-01-23,15:33:26,'IN,1,5, 38,checkIn,408791
'T01085,288,'NULL,2024-01-23,15:34:54,'IN,1,5, 38,checkIn,408794
'T00777,38,'NULL,2024-01-23,15:35:19,'IN,1,5, 38,checkIn,408797
'T01155,1155,'NULL,2024-01-23,15:37:26,'IN,1,5, 38,checkIn,408800
'T01155,1155,'NULL,2024-01-23,15:37:28,'IN,1,5, 38,checkIn,408801
'T01034,246,'NULL,2024-01-23,15:37:29,'IN,1,5, 38,checkIn,408802
'    T01133,1133,'NULL,2024-01-23,15:37:36,'IN,1,5, 38,checkIn,408805
'T00999,174,'NULL,2024-01-23,15:38:43,'IN,1,5, 38,checkIn,408808
'T00920,156,'NULL,2024-01-23,15:38:45,'IN,1,5, 38,checkIn,408809
'T01142,1142,'NULL,2024-01-23,15:39:10,'IN,1,5, 38,checkIn,408812
'T00938,178,'NULL,2024-01-23,15:39:19,'IN,1,5, 38,checkIn,408815
'T01065,285,'NULL,2024-01-23,15:39:40,'IN,1,5, 38,checkIn,408818
'T01097,1097,'NULL,2024-01-23,15:39:44,'IN,1,5, 38,checkIn,408819
'T00921,157,'NULL,2024-01-23,15:39:48,'IN,1,5, 38,checkIn,408820
'T01132,1132,'NULL,2024-01-23,15:40:06,'IN,1,5, 38,checkIn,408823
'T01026,244,'NULL,2024-01-23,15:40:11,'IN,1,5, 38,checkIn,408824
'T01137,1137,'NULL,2024-01-23,15:40:24,'IN,1,5, 38,checkIn,408827
'T00590,66,'NULL,2024-01-23,15:41:04,'IN,1,5, 38,checkIn,408830
'T00894,29,'NULL,2024-01-23,15:41:43,'IN,1,5, 38,checkIn,408833
'T00653,13,'NULL,2024-01-23,15:41:46,'IN,1,5, 38,checkIn,408834
'T00733,31,'NULL,2024-01-23,15:41:49,'IN,1,5, 38,checkIn,408835
'T01025,229,'NULL,2024-01-23,15:41:52,'IN,1,5, 38,checkIn,408836
'T00468,108,'NULL,2024-01-23,15:41:55,'IN,1,5, 38,checkIn,408837
'T00597,55,'NULL,2024-01-23,15:41:57,'IN,1,5, 38,checkIn,408838
'T00630,28,'NULL,2024-01-23,15:41:59,'IN,1,5, 38,checkIn,408839
'T01018,238,'NULL,2024-01-23,15:42:02,'IN,1,5, 38,checkIn,408840
'T00559,25,'NULL,2024-01-23,15:42:04,'IN,1,5, 38,checkIn,408841
'T00864,21,'NULL,2024-01-23,15:42:07,'IN,1,5, 38,checkIn,408842
'NULL,240,'NULL,2024-01-23,15:42:09,'IN,1,5, 38,checkIn,408843
'T00966,241,'NULL,2024-01-23,15:42:11,'IN,1,5, 38,checkIn,408844
'T01019,243,'NULL,2024-01-23,15:42:13,'IN,1,5, 38,checkIn,408845
'T00539,34,'NULL,2024-01-23,15:42:15,'IN,1,5, 38,checkIn,408846
'T01064,284,'NULL,2024-01-23,15:42:18,'IN,1,5, 38,checkIn,408847
'T00893,113,'NULL,2024-01-23,15:42:20,'IN,1,5, 38,checkIn,408848
'T01113,1113,'NULL,2024-01-23,15:42:23,'IN,1,5, 38,checkIn,408849
'T00721,67,'NULL,2024-01-23,15:42:31,'IN,1,5, 38,checkIn,408852
'T00931,187,'NULL,2024-01-23,15:42:37,'IN,1,5, 38,checkIn,408855
'T00628,65,'NULL,2024-01-23,15:42:41,'IN,1,5, 38,checkIn,408856
'T00963,219,'NULL,2024-01-23,15:42:45,'IN,1,5, 38,checkIn,408858
'T0 1015,53,'NULL,2024-01-23,15:42:48,'IN,1,5, 38,checkIn,408860
'T00846,143,'NULL,2024-01-23,15:42:50,'IN,1,5, 38,checkIn,408861
'T00567,69,'NULL,2024-01-23,15:42:54,'IN,1,5, 38,checkIn,408862
'T00870,121,'NULL,2024-01-23,15:42:57,'IN,1,5, 38,checkIn,408863
'T00916,94,'NULL,2024-01-23,15:42:59,'IN,1,5, 38,checkIn,408864
'T00846,143,'NULL,2024-01-23,15:43:01,'IN,1,5, 38,checkIn,408865
'T01029,249,'NULL,2024-01-23,15:43:04,'IN,1,5, 38,checkIn,408866
'T00919,158,'NULL,2024-01-23,15:43:07,'IN,1,5, 38,checkIn,408867
'T00869,141,'NULL,2024-01-23,15:43:09,'IN,1,5, 38,checkIn,408868
'T00918,155,'NULL,2024-01-23,15:43:12,'IN,1,5, 38,checkIn,408869
'T00912,57,'NULL,2024-01-23,15:43:14,'IN,1,5, 38,checkIn,408870
'T00723,17,'NULL,2024-01-23,15:43:16,'IN,1,5, 38,checkIn,408871
'T00907,78,'NULL,2024-01-23,15:43:19,'IN,1,5, 38,checkIn,408872
'T00529,104,'NULL,2024-01-23,15:43:21,'IN,1,5, 38,checkIn,408873
'T00911,56,'NULL,2024-01-23,15:43:25,'IN,1,5, 38,checkIn,408874
'T00492,133,'NULL,2024-01-23,15:43:29,'IN,1,5, 38,checkIn,408875
'T00905,120,'NULL,2024-01-23,15:43:31,'IN,1,5, 38,checkIn,408876
'T00876,126,'NULL,2024-01-23,15:43:33,'IN,1,5, 38,checkIn,408877
'T00851,16,'NULL,2024-01-23,15:43:36,'IN,1,5, 38,checkIn,408878
'T00905,120,'NULL,2024-01-23,15:43:38,'IN,1,5, 38,checkIn,408879
'T00898,30,'NULL,2024-01-23,15:43:39,'IN,1,5, 38,checkIn,408880
'T00797,52,'NULL,2024-01-23,15:43:41,'IN,1,5, 38,checkIn,408881
'T00976,218,'NULL,2024-01-23,15:43:43,'IN,1,5, 38,checkIn,408882
'T00561,125,'NULL,2024-01-23,15:43:46,'IN,1,5, 38,checkIn,408883
'T01122,150,'NULL,2024-01-23,15:43:49,'IN,1,5, 38,checkIn,408884
'T01044,1044,'NULL,2024-01-23,15:43:53,'IN,1,5, 38,checkIn,408885
'T00950,179,'NULL,2024-01-23,15:43:56,'IN,1,5, 38,checkIn,408886
'T01121,1121,'NULL,2024-01-23,15:44:02,'IN,1,5, 38,checkIn,408890
'T00602,144,'NULL,2024-01-23,15:44:04,'IN,1,5, 38,checkIn,408891
'T00945,177,'NULL,2024-01-23,15:44:08,'IN,1,5, 38,checkIn,408892
'T01032,245,'NULL,2024-01-23,15:44:11,'IN,1,5, 38,checkIn,408893
'T01076,296,'NULL,2024-01-23,15:44:13,'IN,1,5, 38,checkIn,408894
'T00613,8,'NULL,2024-01-23,15:44:18,'IN,1,5, 38,checkIn,408895
'T00596,302,'NULL,2024-01-23,15:44:33,'IN,1,5, 38,checkIn,408900
'T00868,76,'NULL,2024-01-23,15:44:36,'IN,1,5, 38,checkIn,408901
'T00917,74,'NULL,2024-01-23,15:44:37,'IN,1,5, 38,checkIn,408902
'T01020,256,'NULL,2024-01-23,15:44:39,'IN,1,5, 38,checkIn,408903
'T00889,61,'NULL,2024-01-23,15:44:41,'IN,1,5, 38,checkIn,408904
'T00766,32,'NULL,2024-01-23,15:44:43,'IN,1,5, 38,checkIn,408905
'T00766,32,'NULL,2024-01-23,15:44:44,'IN,1,5, 38,checkIn,408906
'T00883,59,'NULL,2024-01-23,15:44:45,'IN,1,5, 38,checkIn,408907
'T00970,225,'NULL,2024-01-23,15:44:52,'IN,1,5, 38,checkIn,408911
'T00904,239,'NULL,2024-01-23,15:44:55,'IN,1,5, 38,checkIn,408913
'T00722,72,'NULL,2024-01-23,15:44:56,'IN,1,5, 38,checkIn,408914
'T00968,968,'NULL,2024-01-23,15:44:58,'IN,1,5, 38,checkIn,408915
'T01070,274,'NULL,2024-01-23,15:45:01,'IN,1,5, 38,checkIn,408916
'T00808,63,'NULL,2024-01-23,15:45:03,'IN,1,5, 38,checkIn,408917
'T01068,280,'NULL,2024-01-23,15:45:05,'IN,1,5, 38,checkIn,408918
'T01103,1103,'NULL,2024-01-23,15:45:07,'IN,1,5, 38,checkIn,408919
'T01046,266,'NULL,2024-01-23,15:45:10,'IN,1,5, 38,checkIn,408920
'T01046,266,'NULL,2024-01-23,15:45:17,'IN,1,5, 38,checkIn,408923
'T01024,250,'NULL,2024-01-23,15:45:19,'IN,1,5, 38,checkIn,408924
'T01112,1112,'NULL,2024-01-23,15:45:26,'IN,1,5, 38,checkIn,408927
'T01056,279,'NULL,2024-01-23,15:45:30,'IN,1,5, 38,checkIn,408928
'T00854,14,'NULL,2024-01-23,15:45:32,'IN,1,5, 38,checkIn,408929
'T01042,259,'NULL,2024-01-23,15:45:35,'IN,1,5, 38,checkIn,408930
'T01054,278,'NULL,2024-01-23,15:45:38,'IN,1,5, 38,checkIn,408931
'T01126,11226,'NULL,2024-01-23,15:45:42,'IN,1,5, 38,checkIn,408932
'T01124,1124,'NULL,2024-01-23,15:45:47,'IN,1,5, 38,checkIn,408933
'T01116,1116,'NULL,2024-01-23,15:45:50,'IN,1,5, 38,checkIn,408934
'T01099,1099,'NULL,2024-01-23,15:45:54,'IN,1,5, 38,checkIn,408935
'T00881,115,'NULL,2024-01-23,15:45:58,'IN,1,5, 38,checkIn,408936
'T00478,131,'NULL,2024-01-23,15:46:04,'IN,1,5, 38,checkIn,408939
'T01072,292,'NULL,2024-01-23,15:46:09,'IN,1,5, 38,checkIn,408940
'T00832,35,'NULL,2024-01-23,15:46:28,'IN,1,5, 38,checkIn,408943
'T00532,62,'NULL,2024-01-23,15:46:36,'IN,1,5, 38,checkIn,408946
'T00615,84,'NULL,2024-01-23,15:46:42,'IN,1,5, 38,checkIn,408949
'T00726,33,'NULL,2024-01-23,15:46:59,'IN,1,5, 38,checkIn,408952
'T00501,95,'NULL,2024-01-23,15:47:03,'IN,1,5, 38,checkIn,408953
'T00455,85,'NULL,2024-01-23,15:47:17,'IN,1,5, 38,checkIn,408956
'T01039,233,'NULL,2024-01-23,15:47:28,'IN,1,5, 38,checkIn,408959
'T01120,1120,'NULL,2024-01-23,15:47:37,'IN,1,5, 38,checkIn,408962
'T00009,135,'NULL,2024-01-23,15:47:59,'IN,1,5, 38,checkIn,408965
'T00972,197,'NULL,2024-01-23,15:48:02,'IN,1,5, 38,checkIn,408966
'T01115,1115,'NULL,2024-01-23,15:48:07,'IN,1,5, 38,checkIn,408967
'T00930,172,'NULL,2024-01-23,15:48:11,'IN,1,5, 38,checkIn,408968
'T00897,11,'NULL,2024-01-23,15:48:13,'IN,1,5, 38,checkIn,408969
'T00823,91,'NULL,2024-01-23,15:48:17,'IN,1,5, 38,checkIn,408970
'T01069,273,'NULL,2024-01-23,15:48:47,'IN,1,5, 38,checkIn,408973
'T00606,86,'NULL,2024-01-23,15:48:52,'IN,1,5, 38,checkIn,408974
'T01117,1117,'NULL,2024-01-23,15:48:57,'IN,1,5, 38,checkIn,408975
'T00655,24,'NULL,2024-01-23,15:49:06,'IN,1,5, 38,checkIn,408978
'T00508,93,'NULL,2024-01-23,15:50:09,'IN,1,5, 38,checkIn,408981
'T00867,82,'NULL,2024-01-23,15:50:17,'IN,1,5, 38,checkIn,408984
'T00982,196,'NULL,2024-01-23,15:50:23,'IN,1,5, 38,checkIn,408987
'T00452,73,'NULL,2024-01-23,15:50:27,'IN,1,5, 38,checkIn,408989
'T00647,64,'NULL,2024-01-23,15:51:02,'IN,1,5, 38,checkIn,408992
'T00927,165,'NULL,2024-01-23,15:51:10,'IN,1,5, 38,checkIn,408996
